chart_date,rank,title,artist,weeks_on_chart,peak_position,last_position,is_new,year,artist_list
2024-02-17,1.0,Lovin On Me,Jack Harlow,13.0,1.0,2.0,False,2024.0,['Jack Harlow']
2024-02-24,1.0,Lovin On Me,Jack Harlow,14.0,1.0,1.0,False,2024.0,['Jack Harlow']
2024-03-02,2.0,Lovin On Me,Jack Harlow,15.0,1.0,1.0,False,2024.0,['Jack Harlow']
2024-03-09,3.0,Lovin On Me,Jack Harlow,16.0,1.0,2.0,False,2024.0,['Jack Harlow']
2024-03-16,3.0,Lovin On Me,Jack Harlow,17.0,1.0,3.0,False,2024.0,['Jack Harlow']
2024-03-23,5.0,Lovin On Me,Jack Harlow,18.0,1.0,3.0,False,2024.0,['Jack Harlow']
2024-03-30,4.0,Lovin On Me,Jack Harlow,19.0,1.0,5.0,False,2024.0,['Jack Harlow']
2024-04-06,7.0,Lovin On Me,Jack Harlow,20.0,1.0,4.0,False,2024.0,['Jack Harlow']
2024-04-13,8.0,Lovin On Me,Jack Harlow,21.0,1.0,7.0,False,2024.0,['Jack Harlow']
2024-04-20,7.0,Lovin On Me,Jack Harlow,22.0,1.0,8.0,False,2024.0,['Jack Harlow']
2024-04-27,6.0,Lovin On Me,Jack Harlow,23.0,1.0,7.0,False,2024.0,['Jack Harlow']
2024-05-04,28.0,Lovin On Me,Jack Harlow,24.0,1.0,6.0,False,2024.0,['Jack Harlow']
2024-05-11,15.0,Lovin On Me,Jack Harlow,25.0,1.0,28.0,False,2024.0,['Jack Harlow']
2024-05-18,18.0,Lovin On Me,Jack Harlow,26.0,1.0,15.0,False,2024.0,['Jack Harlow']
2024-05-25,17.0,Lovin On Me,Jack Harlow,27.0,1.0,18.0,False,2024.0,['Jack Harlow']
2024-06-01,21.0,Lovin On Me,Jack Harlow,28.0,1.0,17.0,False,2024.0,['Jack Harlow']
2024-06-08,19.0,Lovin On Me,Jack Harlow,29.0,1.0,21.0,False,2024.0,['Jack Harlow']
2024-06-15,22.0,Lovin On Me,Jack Harlow,30.0,1.0,19.0,False,2024.0,['Jack Harlow']
2024-06-22,26.0,Lovin On Me,Jack Harlow,31.0,1.0,22.0,False,2024.0,['Jack Harlow']
2024-06-29,26.0,Lovin On Me,Jack Harlow,32.0,1.0,26.0,False,2024.0,['Jack Harlow']
2024-07-06,27.0,Lovin On Me,Jack Harlow,33.0,1.0,26.0,False,2024.0,['Jack Harlow']
2024-07-13,30.0,Lovin On Me,Jack Harlow,34.0,1.0,27.0,False,2024.0,['Jack Harlow']
2024-07-20,35.0,Lovin On Me,Jack Harlow,35.0,1.0,30.0,False,2024.0,['Jack Harlow']
2024-07-27,48.0,Lovin On Me,Jack Harlow,36.0,1.0,35.0,False,2024.0,['Jack Harlow']
2024-08-03,37.0,Lovin On Me,Jack Harlow,37.0,1.0,48.0,False,2024.0,['Jack Harlow']
2024-08-10,39.0,Lovin On Me,Jack Harlow,38.0,1.0,37.0,False,2024.0,['Jack Harlow']
2023-11-25,11.0,Houdini,Dua Lipa,1.0,11.0,0.0,True,2023.0,['Dua Lipa']
2023-12-02,33.0,Houdini,Dua Lipa,2.0,11.0,11.0,False,2023.0,['Dua Lipa']
2023-12-09,52.0,Houdini,Dua Lipa,3.0,11.0,33.0,False,2023.0,['Dua Lipa']
2023-12-16,51.0,Houdini,Dua Lipa,4.0,11.0,52.0,False,2023.0,['Dua Lipa']
2023-12-23,59.0,Houdini,Dua Lipa,5.0,11.0,51.0,False,2023.0,['Dua Lipa']
2023-12-30,57.0,Houdini,Dua Lipa,6.0,11.0,59.0,False,2023.0,['Dua Lipa']
2024-01-06,59.0,Houdini,Dua Lipa,7.0,11.0,57.0,False,2024.0,['Dua Lipa']
2024-01-13,26.0,Houdini,Dua Lipa,8.0,11.0,59.0,False,2024.0,['Dua Lipa']
2024-01-20,29.0,Houdini,Dua Lipa,9.0,11.0,26.0,False,2024.0,['Dua Lipa']
2024-01-27,29.0,Houdini,Dua Lipa,10.0,11.0,29.0,False,2024.0,['Dua Lipa']
2024-02-03,25.0,Houdini,Dua Lipa,11.0,11.0,29.0,False,2024.0,['Dua Lipa']
2024-02-10,30.0,Houdini,Dua Lipa,12.0,11.0,25.0,False,2024.0,['Dua Lipa']
2024-02-17,22.0,Houdini,Dua Lipa,13.0,11.0,30.0,False,2024.0,['Dua Lipa']
2024-02-24,25.0,Houdini,Dua Lipa,14.0,11.0,22.0,False,2024.0,['Dua Lipa']
2024-03-02,22.0,Houdini,Dua Lipa,15.0,11.0,25.0,False,2024.0,['Dua Lipa']
2024-03-09,24.0,Houdini,Dua Lipa,16.0,11.0,22.0,False,2024.0,['Dua Lipa']
2024-03-16,22.0,Houdini,Dua Lipa,17.0,11.0,24.0,False,2024.0,['Dua Lipa']
2024-03-23,31.0,Houdini,Dua Lipa,18.0,11.0,22.0,False,2024.0,['Dua Lipa']
2024-03-30,29.0,Houdini,Dua Lipa,19.0,11.0,31.0,False,2024.0,['Dua Lipa']
2024-04-06,42.0,Houdini,Dua Lipa,20.0,11.0,29.0,False,2024.0,['Dua Lipa']
2024-04-13,45.0,Houdini,Dua Lipa,21.0,11.0,42.0,False,2024.0,['Dua Lipa']
2024-04-20,45.0,Houdini,Dua Lipa,22.0,11.0,45.0,False,2024.0,['Dua Lipa']
2024-04-27,48.0,Houdini,Dua Lipa,23.0,11.0,45.0,False,2024.0,['Dua Lipa']
2023-11-25,37.0,Northern Attitude,Noah Kahan With Hozier,1.0,37.0,0.0,True,2023.0,"['Noah Kahan', 'Hozier']"
2023-12-02,79.0,Northern Attitude,Noah Kahan With Hozier,2.0,37.0,37.0,False,2023.0,"['Noah Kahan', 'Hozier']"
2023-12-09,87.0,Northern Attitude,Noah Kahan With Hozier,3.0,37.0,79.0,False,2023.0,"['Noah Kahan', 'Hozier']"
2023-12-16,87.0,Northern Attitude,Noah Kahan With Hozier,4.0,37.0,87.0,False,2023.0,"['Noah Kahan', 'Hozier']"
2023-12-23,,Northern Attitude,Noah Kahan With Hozier,,,,,,
2023-12-30,,Northern Attitude,Noah Kahan With Hozier,,,,,,
2024-01-06,,Northern Attitude,Noah Kahan With Hozier,,,,,,
2024-01-13,86.0,Northern Attitude,Noah Kahan With Hozier,5.0,37.0,0.0,False,2024.0,"['Noah Kahan', 'Hozier']"
2024-01-20,80.0,Northern Attitude,Noah Kahan With Hozier,6.0,37.0,86.0,False,2024.0,"['Noah Kahan', 'Hozier']"
2024-01-27,95.0,Northern Attitude,Noah Kahan With Hozier,7.0,37.0,80.0,False,2024.0,"['Noah Kahan', 'Hozier']"
2024-02-03,87.0,Northern Attitude,Noah Kahan With Hozier,8.0,37.0,95.0,False,2024.0,"['Noah Kahan', 'Hozier']"
2024-02-10,97.0,Northern Attitude,Noah Kahan With Hozier,9.0,37.0,87.0,False,2024.0,"['Noah Kahan', 'Hozier']"
2024-02-17,97.0,Northern Attitude,Noah Kahan With Hozier,10.0,37.0,97.0,False,2024.0,"['Noah Kahan', 'Hozier']"
2024-02-24,75.0,Northern Attitude,Noah Kahan With Hozier,11.0,37.0,97.0,False,2024.0,"['Noah Kahan', 'Hozier']"
2024-03-02,100.0,Northern Attitude,Noah Kahan With Hozier,12.0,37.0,75.0,False,2024.0,"['Noah Kahan', 'Hozier']"
2023-11-25,90.0,LALALALA,Stray Kids,1.0,90.0,0.0,True,2023.0,['Stray Kids']
2023-11-25,95.0,Smurk Carter,Lil Durk,1.0,95.0,0.0,True,2023.0,['Lil Durk']
2023-11-25,97.0,Different 'Round Here,Riley Green Featuring Luke Combs,1.0,97.0,0.0,True,2023.0,"['Riley Green', 'Luke Combs']"
2023-12-02,96.0,Different 'Round Here,Riley Green Featuring Luke Combs,2.0,96.0,97.0,False,2023.0,"['Riley Green', 'Luke Combs']"
2023-12-09,95.0,Different 'Round Here,Riley Green Featuring Luke Combs,3.0,95.0,96.0,False,2023.0,"['Riley Green', 'Luke Combs']"
2023-12-16,,Different 'Round Here,Riley Green Featuring Luke Combs,,,,,,
2023-12-23,,Different 'Round Here,Riley Green Featuring Luke Combs,,,,,,
2023-12-30,95.0,Different 'Round Here,Riley Green Featuring Luke Combs,4.0,95.0,0.0,False,2023.0,"['Riley Green', 'Luke Combs']"
2024-01-06,,Different 'Round Here,Riley Green Featuring Luke Combs,,,,,,
2024-01-13,64.0,Different 'Round Here,Riley Green Featuring Luke Combs,5.0,64.0,0.0,False,2024.0,"['Riley Green', 'Luke Combs']"
2024-01-20,60.0,Different 'Round Here,Riley Green Featuring Luke Combs,6.0,60.0,64.0,False,2024.0,"['Riley Green', 'Luke Combs']"
2024-01-27,72.0,Different 'Round Here,Riley Green Featuring Luke Combs,7.0,60.0,60.0,False,2024.0,"['Riley Green', 'Luke Combs']"
2024-02-03,69.0,Different 'Round Here,Riley Green Featuring Luke Combs,8.0,60.0,72.0,False,2024.0,"['Riley Green', 'Luke Combs']"
2024-02-10,66.0,Different 'Round Here,Riley Green Featuring Luke Combs,9.0,60.0,69.0,False,2024.0,"['Riley Green', 'Luke Combs']"
2024-02-17,66.0,Different 'Round Here,Riley Green Featuring Luke Combs,10.0,60.0,66.0,False,2024.0,"['Riley Green', 'Luke Combs']"
2024-02-24,90.0,Different 'Round Here,Riley Green Featuring Luke Combs,11.0,60.0,66.0,False,2024.0,"['Riley Green', 'Luke Combs']"
2023-11-25,99.0,Better Than Ever,YoungBoy Never Broke Again & Rod Wave,1.0,99.0,0.0,True,2023.0,"['YoungBoy Never Broke Again', 'Rod Wave']"
2023-11-25,100.0,Soak City,310babii,1.0,100.0,0.0,True,2023.0,['310babii']
2023-12-02,,Soak City,310babii,,,,,,
2023-12-09,,Soak City,310babii,,,,,,
2023-12-16,98.0,Soak City,310babii,2.0,98.0,0.0,False,2023.0,['310babii']
2023-12-23,,Soak City,310babii,,,,,,
2023-12-30,,Soak City,310babii,,,,,,
2024-01-06,,Soak City,310babii,,,,,,
2024-01-13,68.0,Soak City,310babii,3.0,68.0,0.0,False,2024.0,['310babii']
2024-01-20,66.0,Soak City,310babii,4.0,66.0,68.0,False,2024.0,['310babii']
2024-01-27,75.0,Soak City,310babii,5.0,66.0,66.0,False,2024.0,['310babii']
2024-02-03,61.0,Soak City,310babii,6.0,61.0,75.0,False,2024.0,['310babii']
2024-02-10,69.0,Soak City,310babii,7.0,61.0,61.0,False,2024.0,['310babii']
2024-02-17,76.0,Soak City,310babii,8.0,61.0,69.0,False,2024.0,['310babii']
2024-02-24,84.0,Soak City,310babii,9.0,61.0,76.0,False,2024.0,['310babii']
2024-03-02,72.0,Soak City,310babii,10.0,61.0,84.0,False,2024.0,['310babii']
2024-03-09,59.0,Soak City,310babii,11.0,59.0,72.0,False,2024.0,['310babii']
2024-03-16,56.0,Soak City,310babii,12.0,56.0,59.0,False,2024.0,['310babii']
2024-03-23,62.0,Soak City,310babii,13.0,56.0,56.0,False,2024.0,['310babii']
2024-03-30,53.0,Soak City,310babii,14.0,53.0,62.0,False,2024.0,['310babii']
2024-04-06,64.0,Soak City,310babii,15.0,53.0,53.0,False,2024.0,['310babii']
2024-04-13,76.0,Soak City,310babii,16.0,53.0,64.0,False,2024.0,['310babii']
2024-04-20,71.0,Soak City,310babii,17.0,53.0,76.0,False,2024.0,['310babii']
2024-04-27,82.0,Soak City,310babii,18.0,53.0,71.0,False,2024.0,['310babii']
2024-05-04,99.0,Soak City,310babii,19.0,53.0,82.0,False,2024.0,['310babii']
2023-12-02,11.0,You Broke My Heart,Drake,1.0,11.0,0.0,True,2023.0,['Drake']
2023-12-09,58.0,You Broke My Heart,Drake,2.0,11.0,11.0,False,2023.0,['Drake']
2023-12-16,66.0,You Broke My Heart,Drake,3.0,11.0,58.0,False,2023.0,['Drake']
2023-12-23,83.0,You Broke My Heart,Drake,4.0,11.0,66.0,False,2023.0,['Drake']
2023-12-30,70.0,You Broke My Heart,Drake,5.0,11.0,83.0,False,2023.0,['Drake']
2024-01-06,70.0,You Broke My Heart,Drake,6.0,11.0,70.0,False,2024.0,['Drake']
2024-01-13,50.0,You Broke My Heart,Drake,7.0,11.0,70.0,False,2024.0,['Drake']
2024-01-20,47.0,You Broke My Heart,Drake,8.0,11.0,50.0,False,2024.0,['Drake']
2024-01-27,63.0,You Broke My Heart,Drake,9.0,11.0,47.0,False,2024.0,['Drake']
2024-02-03,60.0,You Broke My Heart,Drake,10.0,11.0,63.0,False,2024.0,['Drake']
2024-02-10,61.0,You Broke My Heart,Drake,11.0,11.0,60.0,False,2024.0,['Drake']
2024-02-17,65.0,You Broke My Heart,Drake,12.0,11.0,61.0,False,2024.0,['Drake']
2024-02-24,74.0,You Broke My Heart,Drake,13.0,11.0,65.0,False,2024.0,['Drake']
2024-03-02,64.0,You Broke My Heart,Drake,14.0,11.0,74.0,False,2024.0,['Drake']
2024-03-09,52.0,You Broke My Heart,Drake,15.0,11.0,64.0,False,2024.0,['Drake']
2024-03-16,54.0,You Broke My Heart,Drake,16.0,11.0,52.0,False,2024.0,['Drake']
2024-03-23,66.0,You Broke My Heart,Drake,17.0,11.0,54.0,False,2024.0,['Drake']
2024-03-30,69.0,You Broke My Heart,Drake,18.0,11.0,66.0,False,2024.0,['Drake']
2024-04-06,94.0,You Broke My Heart,Drake,19.0,11.0,69.0,False,2024.0,['Drake']
2023-12-02,26.0,Evil Ways,Drake Featuring J. Cole,1.0,26.0,0.0,True,2023.0,"['Drake', 'J. Cole']"
2023-12-02,34.0,Exes,Tate McRae,1.0,34.0,0.0,True,2023.0,['Tate McRae']
2023-12-09,63.0,Exes,Tate McRae,2.0,34.0,34.0,False,2023.0,['Tate McRae']
2023-12-16,71.0,Exes,Tate McRae,3.0,34.0,63.0,False,2023.0,['Tate McRae']
2023-12-23,57.0,Exes,Tate McRae,4.0,34.0,71.0,False,2023.0,['Tate McRae']
2023-12-30,60.0,Exes,Tate McRae,5.0,34.0,57.0,False,2023.0,['Tate McRae']
2024-01-06,66.0,Exes,Tate McRae,6.0,34.0,60.0,False,2024.0,['Tate McRae']
2024-01-13,39.0,Exes,Tate McRae,7.0,34.0,66.0,False,2024.0,['Tate McRae']
2024-01-20,36.0,Exes,Tate McRae,8.0,34.0,39.0,False,2024.0,['Tate McRae']
2024-01-27,47.0,Exes,Tate McRae,9.0,34.0,36.0,False,2024.0,['Tate McRae']
2024-02-03,47.0,Exes,Tate McRae,10.0,34.0,47.0,False,2024.0,['Tate McRae']
2024-02-10,54.0,Exes,Tate McRae,11.0,34.0,47.0,False,2024.0,['Tate McRae']
2024-02-17,34.0,Exes,Tate McRae,12.0,34.0,54.0,False,2024.0,['Tate McRae']
2024-02-24,49.0,Exes,Tate McRae,13.0,34.0,34.0,False,2024.0,['Tate McRae']
2024-03-02,41.0,Exes,Tate McRae,14.0,34.0,49.0,False,2024.0,['Tate McRae']
2024-03-09,42.0,Exes,Tate McRae,15.0,34.0,41.0,False,2024.0,['Tate McRae']
2024-03-16,42.0,Exes,Tate McRae,16.0,34.0,42.0,False,2024.0,['Tate McRae']
2024-03-23,47.0,Exes,Tate McRae,17.0,34.0,42.0,False,2024.0,['Tate McRae']
2024-03-30,43.0,Exes,Tate McRae,18.0,34.0,47.0,False,2024.0,['Tate McRae']
2024-04-06,57.0,Exes,Tate McRae,19.0,34.0,43.0,False,2024.0,['Tate McRae']
2024-04-13,67.0,Exes,Tate McRae,20.0,34.0,57.0,False,2024.0,['Tate McRae']
2023-12-02,51.0,Red Button,Drake,1.0,51.0,0.0,True,2023.0,['Drake']
2023-12-02,52.0,The Shoe Fits,Drake,1.0,52.0,0.0,True,2023.0,['Drake']
2023-12-02,58.0,Stories About My Brother,Drake,1.0,58.0,0.0,True,2023.0,['Drake']
2023-12-02,71.0,Wick Man,Drake,1.0,71.0,0.0,True,2023.0,['Drake']
2023-12-02,84.0,Where The Wild Things Are,Luke Combs,1.0,84.0,0.0,True,2023.0,['Luke Combs']
2023-12-09,84.0,Where The Wild Things Are,Luke Combs,2.0,84.0,84.0,False,2023.0,['Luke Combs']
2023-12-16,83.0,Where The Wild Things Are,Luke Combs,3.0,83.0,84.0,False,2023.0,['Luke Combs']
2023-12-23,90.0,Where The Wild Things Are,Luke Combs,4.0,83.0,83.0,False,2023.0,['Luke Combs']
2023-12-30,78.0,Where The Wild Things Are,Luke Combs,5.0,78.0,90.0,False,2023.0,['Luke Combs']
2024-01-06,80.0,Where The Wild Things Are,Luke Combs,6.0,78.0,78.0,False,2024.0,['Luke Combs']
2024-01-13,49.0,Where The Wild Things Are,Luke Combs,7.0,49.0,80.0,False,2024.0,['Luke Combs']
2024-01-20,48.0,Where The Wild Things Are,Luke Combs,8.0,48.0,49.0,False,2024.0,['Luke Combs']
2024-01-27,52.0,Where The Wild Things Are,Luke Combs,9.0,48.0,48.0,False,2024.0,['Luke Combs']
2024-02-03,31.0,Where The Wild Things Are,Luke Combs,10.0,31.0,52.0,False,2024.0,['Luke Combs']
2024-02-10,33.0,Where The Wild Things Are,Luke Combs,11.0,31.0,31.0,False,2024.0,['Luke Combs']
2024-02-17,26.0,Where The Wild Things Are,Luke Combs,12.0,26.0,33.0,False,2024.0,['Luke Combs']
2024-02-24,29.0,Where The Wild Things Are,Luke Combs,13.0,26.0,26.0,False,2024.0,['Luke Combs']
2024-03-02,26.0,Where The Wild Things Are,Luke Combs,14.0,26.0,29.0,False,2024.0,['Luke Combs']
2024-03-09,31.0,Where The Wild Things Are,Luke Combs,15.0,26.0,26.0,False,2024.0,['Luke Combs']
2024-03-16,26.0,Where The Wild Things Are,Luke Combs,16.0,26.0,31.0,False,2024.0,['Luke Combs']
2024-03-23,46.0,Where The Wild Things Are,Luke Combs,17.0,26.0,26.0,False,2024.0,['Luke Combs']
2024-03-30,41.0,Where The Wild Things Are,Luke Combs,18.0,26.0,46.0,False,2024.0,['Luke Combs']
2024-04-06,50.0,Where The Wild Things Are,Luke Combs,19.0,26.0,41.0,False,2024.0,['Luke Combs']
2024-04-13,46.0,Where The Wild Things Are,Luke Combs,20.0,26.0,50.0,False,2024.0,['Luke Combs']
2024-04-20,41.0,Where The Wild Things Are,Luke Combs,21.0,26.0,46.0,False,2024.0,['Luke Combs']
2024-04-27,29.0,Where The Wild Things Are,Luke Combs,22.0,26.0,41.0,False,2024.0,['Luke Combs']
2023-12-02,90.0,"I Swear, I Really Wanted To Make A ""Rap"" Album But...",Andre 3000,1.0,90.0,0.0,True,2023.0,['Andre 3000']
2023-12-09,46.0,You're Losing Me (From The Vault),Taylor Swift,1.0,46.0,0.0,True,2023.0,['Taylor Swift']
2023-12-16,27.0,You're Losing Me (From The Vault),Taylor Swift,2.0,27.0,46.0,False,2023.0,['Taylor Swift']
2023-12-23,68.0,You're Losing Me (From The Vault),Taylor Swift,3.0,27.0,27.0,False,2023.0,['Taylor Swift']
2023-12-30,77.0,You're Losing Me (From The Vault),Taylor Swift,4.0,27.0,68.0,False,2023.0,['Taylor Swift']
2024-01-06,82.0,You're Losing Me (From The Vault),Taylor Swift,5.0,27.0,77.0,False,2024.0,['Taylor Swift']
2024-01-13,61.0,You're Losing Me (From The Vault),Taylor Swift,6.0,27.0,82.0,False,2024.0,['Taylor Swift']
2024-01-20,84.0,You're Losing Me (From The Vault),Taylor Swift,7.0,27.0,61.0,False,2024.0,['Taylor Swift']
2023-12-09,97.0,Labios Mordidos,Kali Uchis & Karol G,1.0,97.0,0.0,True,2023.0,"['Kali Uchis', 'Karol G']"
2023-12-16,57.0,My House,Beyonce,1.0,57.0,0.0,True,2023.0,['Beyonce']
2023-12-16,79.0,"Everywhere, Everything",Noah Kahan With Gracie Abrams,1.0,79.0,0.0,True,2023.0,"['Noah Kahan', 'Gracie Abrams']"
2023-12-16,93.0,Mmhmm,BigXthaPlug,1.0,93.0,0.0,True,2023.0,['BigXthaPlug']
2023-12-23,,Mmhmm,BigXthaPlug,,,,,,
2023-12-30,,Mmhmm,BigXthaPlug,,,,,,
2024-01-06,,Mmhmm,BigXthaPlug,,,,,,
2024-01-13,77.0,Mmhmm,BigXthaPlug,2.0,77.0,0.0,False,2024.0,['BigXthaPlug']
2024-01-20,65.0,Mmhmm,BigXthaPlug,3.0,65.0,77.0,False,2024.0,['BigXthaPlug']
2024-01-27,80.0,Mmhmm,BigXthaPlug,4.0,65.0,65.0,False,2024.0,['BigXthaPlug']
2024-02-03,75.0,Mmhmm,BigXthaPlug,5.0,65.0,80.0,False,2024.0,['BigXthaPlug']
2024-02-10,78.0,Mmhmm,BigXthaPlug,6.0,65.0,75.0,False,2024.0,['BigXthaPlug']
2024-02-17,83.0,Mmhmm,BigXthaPlug,7.0,65.0,78.0,False,2024.0,['BigXthaPlug']
2024-02-24,96.0,Mmhmm,BigXthaPlug,8.0,65.0,83.0,False,2024.0,['BigXthaPlug']
2024-03-02,88.0,Mmhmm,BigXthaPlug,9.0,65.0,96.0,False,2024.0,['BigXthaPlug']
2024-03-09,88.0,Mmhmm,BigXthaPlug,10.0,65.0,88.0,False,2024.0,['BigXthaPlug']
2024-03-16,79.0,Mmhmm,BigXthaPlug,11.0,65.0,88.0,False,2024.0,['BigXthaPlug']
2024-03-23,80.0,Mmhmm,BigXthaPlug,12.0,65.0,79.0,False,2024.0,['BigXthaPlug']
2024-03-30,70.0,Mmhmm,BigXthaPlug,13.0,65.0,80.0,False,2024.0,['BigXthaPlug']
2024-04-06,76.0,Mmhmm,BigXthaPlug,14.0,65.0,70.0,False,2024.0,['BigXthaPlug']
2024-04-13,77.0,Mmhmm,BigXthaPlug,15.0,65.0,76.0,False,2024.0,['BigXthaPlug']
2024-04-20,68.0,Mmhmm,BigXthaPlug,16.0,65.0,77.0,False,2024.0,['BigXthaPlug']
2024-04-27,63.0,Mmhmm,BigXthaPlug,17.0,63.0,68.0,False,2024.0,['BigXthaPlug']
2024-05-04,77.0,Mmhmm,BigXthaPlug,18.0,63.0,63.0,False,2024.0,['BigXthaPlug']
2024-05-11,79.0,Mmhmm,BigXthaPlug,19.0,63.0,77.0,False,2024.0,['BigXthaPlug']
2024-05-18,73.0,Mmhmm,BigXthaPlug,20.0,63.0,79.0,False,2024.0,['BigXthaPlug']
2023-12-16,100.0,Feather,Sabrina Carpenter,1.0,100.0,0.0,True,2023.0,['Sabrina Carpenter']
2023-12-23,94.0,Feather,Sabrina Carpenter,2.0,94.0,100.0,False,2023.0,['Sabrina Carpenter']
2023-12-30,90.0,Feather,Sabrina Carpenter,3.0,90.0,94.0,False,2023.0,['Sabrina Carpenter']
2024-01-06,94.0,Feather,Sabrina Carpenter,4.0,90.0,90.0,False,2024.0,['Sabrina Carpenter']
2024-01-13,56.0,Feather,Sabrina Carpenter,5.0,56.0,94.0,False,2024.0,['Sabrina Carpenter']
2024-01-20,46.0,Feather,Sabrina Carpenter,6.0,46.0,56.0,False,2024.0,['Sabrina Carpenter']
2024-01-27,53.0,Feather,Sabrina Carpenter,7.0,46.0,46.0,False,2024.0,['Sabrina Carpenter']
2024-02-03,37.0,Feather,Sabrina Carpenter,8.0,37.0,53.0,False,2024.0,['Sabrina Carpenter']
2024-02-10,36.0,Feather,Sabrina Carpenter,9.0,36.0,37.0,False,2024.0,['Sabrina Carpenter']
2024-02-17,36.0,Feather,Sabrina Carpenter,10.0,36.0,36.0,False,2024.0,['Sabrina Carpenter']
2024-02-24,42.0,Feather,Sabrina Carpenter,11.0,36.0,36.0,False,2024.0,['Sabrina Carpenter']
2024-03-02,29.0,Feather,Sabrina Carpenter,12.0,29.0,42.0,False,2024.0,['Sabrina Carpenter']
2024-03-09,29.0,Feather,Sabrina Carpenter,13.0,29.0,29.0,False,2024.0,['Sabrina Carpenter']
2024-03-16,28.0,Feather,Sabrina Carpenter,14.0,28.0,29.0,False,2024.0,['Sabrina Carpenter']
2024-03-23,33.0,Feather,Sabrina Carpenter,15.0,28.0,28.0,False,2024.0,['Sabrina Carpenter']
2024-03-30,26.0,Feather,Sabrina Carpenter,16.0,26.0,33.0,False,2024.0,['Sabrina Carpenter']
2024-04-06,35.0,Feather,Sabrina Carpenter,17.0,26.0,26.0,False,2024.0,['Sabrina Carpenter']
2024-04-13,32.0,Feather,Sabrina Carpenter,18.0,26.0,35.0,False,2024.0,['Sabrina Carpenter']
2024-04-20,26.0,Feather,Sabrina Carpenter,19.0,26.0,32.0,False,2024.0,['Sabrina Carpenter']
2024-04-27,21.0,Feather,Sabrina Carpenter,20.0,21.0,26.0,False,2024.0,['Sabrina Carpenter']
2024-05-04,50.0,Feather,Sabrina Carpenter,21.0,21.0,21.0,False,2024.0,['Sabrina Carpenter']
2024-05-11,29.0,Feather,Sabrina Carpenter,22.0,21.0,50.0,False,2024.0,['Sabrina Carpenter']
2024-05-18,22.0,Feather,Sabrina Carpenter,23.0,21.0,29.0,False,2024.0,['Sabrina Carpenter']
2024-05-25,22.0,Feather,Sabrina Carpenter,24.0,21.0,22.0,False,2024.0,['Sabrina Carpenter']
2024-06-01,28.0,Feather,Sabrina Carpenter,25.0,21.0,22.0,False,2024.0,['Sabrina Carpenter']
2024-06-08,26.0,Feather,Sabrina Carpenter,26.0,21.0,28.0,False,2024.0,['Sabrina Carpenter']
2024-06-15,27.0,Feather,Sabrina Carpenter,27.0,21.0,26.0,False,2024.0,['Sabrina Carpenter']
2024-06-22,22.0,Feather,Sabrina Carpenter,28.0,21.0,27.0,False,2024.0,['Sabrina Carpenter']
2024-06-29,23.0,Feather,Sabrina Carpenter,29.0,21.0,22.0,False,2024.0,['Sabrina Carpenter']
2024-07-06,22.0,Feather,Sabrina Carpenter,30.0,21.0,23.0,False,2024.0,['Sabrina Carpenter']
2024-07-13,24.0,Feather,Sabrina Carpenter,31.0,21.0,22.0,False,2024.0,['Sabrina Carpenter']
2024-07-20,30.0,Feather,Sabrina Carpenter,32.0,21.0,24.0,False,2024.0,['Sabrina Carpenter']
2024-07-27,38.0,Feather,Sabrina Carpenter,33.0,21.0,30.0,False,2024.0,['Sabrina Carpenter']
2024-08-03,32.0,Feather,Sabrina Carpenter,34.0,21.0,38.0,False,2024.0,['Sabrina Carpenter']
2024-08-10,38.0,Feather,Sabrina Carpenter,35.0,21.0,32.0,False,2024.0,['Sabrina Carpenter']
2024-08-17,43.0,Feather,Sabrina Carpenter,36.0,21.0,38.0,False,2024.0,['Sabrina Carpenter']
2024-08-24,45.0,Feather,Sabrina Carpenter,37.0,21.0,43.0,False,2024.0,['Sabrina Carpenter']
2023-12-23,26.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,1.0,26.0,0.0,True,2023.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2023-12-30,39.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,2.0,26.0,26.0,False,2023.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-01-06,55.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,3.0,26.0,39.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-01-13,27.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,4.0,26.0,55.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-01-20,25.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,5.0,25.0,27.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-01-27,28.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,6.0,25.0,25.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-02-03,24.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,7.0,24.0,28.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-02-10,26.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,8.0,24.0,24.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
